"ID","FOOD_NAME","FOOD_IMG","FOOD_TYPE1","FOOD_TYPE2","FOOD_DETAIL","FOOD_PRICE"
6279,"롯데)펩시제로라임캔355ml","75c09408-a967-41ae-b80c-8423ec8c181c.png","음료","1+1,탄산음료,음료","설탕은 빼고 짜릿함은 더하고 음식과 함께라면 깔끔한 뒷맛, 라임의 상쾌함. 음식과 함께 즐길 수 있는 제로 칼로리, 제로슈거 캔용량 음료.",2000
6280,"서강)홍루이젠밀크티퀸","4a168940-0fac-497d-b70c-d69cfa5a4a79.jpg","음료","가공유","[CU 단독]대만의 국민샌드위치 홍루이젠과 제휴하여 만든 정통 밀크티. 영국제 요크셔 홍차, 비정제사탕수수당(원당) 등 차별화된 재료 사용, 유당분해우유를 사용하여 배앓이 걱정없는 상품.",2700
6281,"롯데)게토레이오렌지600ml","39701a5e-9346-459a-a01e-7650fa4d34e6.jpg","음료","스포츠,이온음료,음료","기능성 갈증해소, 수분보충, 신규Flavor",2100
6282,"쟈뎅)디카페인블랙1.1L","f39b58d8-0796-43cb-8b6d-dff51fae7ab5.jpg","음료","커피음료,음료","브라질 디카페인 커피추출액 사용으로 카페인 걱정 없이 마실 수 있는 대용량 커피 상품. 천연 탄산수 디카페인 공법 적용.",4400
6283,"코우코우)리치젤리320ml","cb854949-af56-47ad-957c-cb0670a8a3f1.jpg","음료","음료","[CU 단독]나타데코코 씹는 맛이 있는 코우코우 과즙음료",1300
6284,"코우코우)사과젤리320ml","f2fcf4b5-f1c4-43c2-8af1-865136925ff6.jpg","음료","음료","[CU 단독]나타데코코 씹는 맛이 있는 코우코우 과즙음료",1300
6285,"매일)허쉬초코프로틴235ml","fc3ada3c-1df3-4dba-bd4b-be23766993a8.jpg","음료","가공유,우유","허쉬초콜릿 오리지널 맛 그대로! 단백질 8g! 맛있는 단백질충전",1600
6286,"빙그레)더단백초코드링크","9457e7ae-2795-40fb-8b24-acd3a4ef41d6.jpg","음료","2+1,가공유,우유","달걀 3.6개분의 단백질 20g이 함유된 건강한 프로틴 드링크",2900
6287,"티오피)스모키라떼캔275ml","86eeec63-7fcd-45b0-85a7-814a97453674.jpg","음료","캔/병커피,커피음료","다크 로스팅 커피의 깊고 진한, 풍부한 스모키 맛과 향이 느껴지는 티오피스모키 라떼",2400
6288,"티오피)스모키블랙캔275ml","bc51f773-15b3-48b1-aeb8-84dd01e9d653.jpg","음료","캔/병커피,커피음료","다크 로스팅 커피의 풍부한 스모키 맛과 향이 느껴지는 티오피 스모키블랙",2400
6289,"롯데)까늉500ml","7016c33b-319f-4215-8ffc-c3bdca1d21dd.jpg","음료","차음료","국내산 흑미로 진하게, 누룽지쌀로 구수하게, 한국의 아메리카노 흑미 숭늉차 까늉",1600
6290,"이디야)토피넛라떼300ml","9761d60d-d305-432e-aa72-4b6b4a58f5e6.jpg","음료","2+1,냉장커피,커피음료","이디야 카페 시그니쳐 음료인 고소하고 달콤한 토피넛라떼",2900
6291,"이디야)카페라떼300ml","9d85a699-c9ee-449c-9f45-e2705ac4adbc.jpg","음료","2+1,냉장커피,커피음료","이디야의 스테디셀러 고소하고 부드러운 카페라떼",2900
6292,"이디야)돌체콜드브루300ml","bba271d0-477a-49c0-b900-e3c530f6977d.jpg","음료","2+1,냉장커피,커피음료","이디야 인기 음료인 부드럽고 달콤한 돌체콜드브루라떼",2900
6293,"스벅)스키니라떼컵270ml","41e15348-822b-4f99-be63-4a3495f27b88.jpg","음료","냉장커피,커피음료","설탕과 지방을 줄여도 여전히 맛있는 저칼로리 스타벅스 카페라떼 (카페라떼 대비 설탕 10% 감소, 지방 60% 감소)",2600
6294,"쟈뎅)포커스커피500ml","1b7095a3-498a-4c8b-acdb-66c536b279d9.jpg","음료","병커피,커피음료","고카페인과 피로회복에 도움을 주는 성분이 들어간 포커스 커피",2500
6295,"코카)코카콜라제로캔355ml","559b28b2-01e5-4188-889d-56925910bfee.jpg","음료","탄산음료,음료","코카-콜라의 짜릿한 맛은 그대로, 칼로리는 제로인 코카-콜라 제로",2000
6296,"동원)복숭아제로아이스500","9053ceab-f896-4c0f-beb8-e3725b059ba4.jpg","음료","1+1,차음료","달콤한 복숭아 아이스티를 칼로리 걱정 없이 마음것 즐길 수 있는 제로 칼로리 아이스티 음료",2200
6297,"동원)레몬제로아이스티500","1da75000-3bfa-4c73-8655-8f037516c7f5.jpg","음료","2+1,차음료","향긋한 레몬 아이스티를 칼로리 걱정 없이 마음것 즐길 수 있는 제로 칼로리 아이스티 음료",2200
6298,"웅진)옥수수수염차500ml","eaf3fc35-1c17-4f4f-9fbe-167fde243afe.jpg","음료","1+1,차음료","옥수수수염차 본연의 구수한 맛과 향이 좋은 깔끔한 차음료",2000
6299,"빙그레)스페셜티컵카라멜","153a491e-7825-45b2-8caf-1b10ea21d6e1.jpg","음료","냉장커피","콜롬비아 안티오키아 지역의 스페셜티 원두로 완성한 커피의 풍미를 느낄 수 있는 제품. 원유 40%와 프랑스산 카라멜 시럽이 어우러져 달콤하고 풍부한 맛의 카라멜마끼아또.",2900
6300,"빙그레)스페셜티컵바닐라","447063d3-2f75-411a-bba5-713defac8fb2.jpg","음료","냉장커피","콜롬비아 안티오키아 지역의 스페셜티 원두로 완성한 커피의 풍미를 느낄 수 있는 제품. 마다가스카르산 바닐라빈에서 추출한 천연바닐라추출물과 원유 40%가 만나 부드럽고 달콤한 바닐라 라떼.",2900
6301,"매일)바리스타쇼콜라325ml","3b949326-18a3-4f9e-8107-c1504fceba56.jpg","음료","2+1,냉장커피,커피음료","싱글오리진의 원두로 맞춤 핸드드립 추출 방식을 적용하여 용량UP 시킨 상품, 진한 초콜릿풍미+깔끔한 드립커피추출액 조화를 이룬 쇼콜라모카",3300
6302,"남양)딸기에몽드링크180ml","eb43bd1f-1fef-4dfb-b0ab-40094e5ac58d.jpg","음료","가공유","어린이 인기 캐릭터 ‘도라에몽’ 을 활용한 달콤한 딸기맛 우유",1400
6303,"서울FB)뽀로로초코우유","28064b1b-1f5d-4c25-b1cc-55b3cce273aa.jpg","음료","가공유,우유","국내 대표 캐릭터 뽀로로와 콜라보한 성장기 어린이를 위한 우유, 강원 청정 목장에서 얻은 1A급 원와 아연,비타민D3까지! 멸균우유로 상온보관이 가능하고 유통기한이 넉넉함.",1300
6304,"동원)쿨피스복숭아930ml","4a79afa2-1be9-47b8-a8c9-cfb94050c0b7.jpg","음료","발효유","살아있는 유산균이 들어 있는 쿨피스 복숭아맛 대용량 상품",1700
6305,"오리온)닥터유단백질카페","ad27b22d-1075-48a7-ac48-31d2cfbbe5f3.jpg","음료","건강음료","간편하게 즐기는 영양충전 닥터유 드링크. 달걀 2개 분량의 단백질 12g, 당 다운에도 맛있게 구현할 수 있는 맛 카페라떼.",2000
6306,"코카)몬스터망고로코355ml","d2dd9957-b665-4b0f-a3c2-abbd6003794a.jpg","음료","에너지음료","매혹적이고 이국적인 망고 컨셉 주스 블렌드로 탄생한 에너지 음료",2300
6307,"롯)칠성사이다포도P500","41a2627d-a710-4920-b56c-e7730da5ebed.jpg","음료","탄산음료","칠성사이다의 맑고 깨끗함은 그대로 상큼하고 청량한 칠성사이다 포도",2200
6308,"동아)나랑드사이다P500ml","bd1373ed-358d-4e4b-b370-aab97809f696.jpg","음료","1+1,탄산음료","제로 칼로리면서, 산뜻한 맛을 주는 사이다입니다. 4가지제로(칼로리, 설탕, 색소, 보존료)로 안심하고 드실수 있습니다.",2000
6309,"스벅)콜드브루바닐라325ml","4dd6228b-d874-41d4-adb2-2f67de768627.jpg","음료","냉장커피,커피음료","달콤한 바닐라 향과 부드러운 크림이 어우러진 스타벅스 프리미엄 콜드브루 커피",3100
6310,"마스터)바닐라블랙P500ml","bc7f7a9a-88c2-4844-a533-b2a221fa1f52.jpg","음료","2+1,캔/병커피,커피음료","부드럽고 달콤한 대용량 바닐라 커피음료",2600
6311,"롯데)핫식스더킹러쉬캔355","79196646-1f67-4b11-9ca0-b68e7080e12e.jpg","음료","1+1,에너지음료,음료","부담없이 즐길수있는 저칼로리 에너지 드링크, 최상의 에너지 부스트 UP(카페인+마카+타우린)",2300
6312,"종근당)속청쿨75ml","bb025808-9665-4e4d-ad9f-72c1151dc5f0.jpg","음료","의약외품음료","건강, 육계, 진피 등 소화 촉진용 생약 성분이 함유된 생약소화제, 어른, 아이 모두 음용 가능!",1000
6313,"종근당)헛개땡큐골드병","8709e2b9-a9ff-4d5a-b4bb-fc8bd6028d09.jpg","음료","1+1,건강기능,숙취해소","헛개열매농축액 3,000mg을 중심으로 밀크시슬, 쌀눈추출물, 오리나무 등 숙취해소에 효과적인 원료 함유",5000
6314,"비알)배스킨라빈민트초코","72ff1e60-b1c0-4850-b667-737e0686106d.png","음료","2+1,가공유","마시는 아이스크림 배스킨라빈스 우유! 배스킨라빈스의 인기 아이스크림 Flavor 민트초코를 이제 간편히 팩우유로 즐겨보세요!",1400
6315,"비알)배스킨라빈스베리","a1ab95bc-82b7-4ff6-887d-0e0432d0a304.png","음료","2+1,가공유","마시는 아이스크림 배스킨라빈스 우유! 배스킨라빈스의 인기 아이스크림 Flavor 베리베리스트로베리를 이제 간편히 팩우유로 즐겨보세요!",1400
6316,"비알)배스킨라빈스쿠앤크","153d9a40-7eff-4b4e-b4c0-c78460f20d02.png","음료","2+1,가공유","마시는 아이스크림 배스킨라빈스 우유! 배스킨라빈스의 인기 아이스크림 Flavor 쿠키앤크림을 이제 간편히 팩우유로 즐겨보세요!",1400
6317,"동원)정식혜캔238ml","a1d01910-8b00-4fb0-b47a-710d22519593.jpg","음료","차음료","밥알 퓨레를 사용하지 않고, 밥을 직접 지어 발효시켜 투입하는 전통방식 그대로 만든 달콤한 식혜! 남도의 달콤하고 청량한 식혜 맛을 그대로 구현하여 전국민 입맛에 익숙한 집에서 만든 식혜 맛 그대로의 제품입니다.",1000
